,propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,hasVideo,status,newDevelopment,favourite,newProperty,multimedia,contactInfo,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,preferenceHighlight,topNewDevelopment,urgentVisualHighlight,visualHighlight,topHighlight,floor,features,parkingSpace,priceDropValue,dropDate,priceDropPercentage,highlightComment,newDevelopmentFinished
0,20188300,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/63/0f/67/273421770.jpg,01-253/2016 1,3,16500.0,flat,sale,102.0,False,4,1,"Via Castoldi Mario Antonio, 2",Varese,Varese,Avigno-Masnago-Montello,it,45.8240444,8.8128815,True,https://www.idealista.it/immobile/20188300/,False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/63/0f/67/273421770.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/ba/a7/97/273421781.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/d6/ae/da/273421779.jpg'}]}","{'commercialName': ""case all'asta lombardia"", 'phone1': {'phoneNumber': '0392403582', 'formattedPhone': '0392403582', 'phoneNumberForMobileDialing': '0392403582', 'nationalNumber': True}, 'contactName': 'Gianluca Farina', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.it/43/4c/94/caseallastalombardia.gif', 'contactMethod': 'all', 'micrositeShortName': 'caseallastalombardia', 'professional': True}",False,162.0,{'typology': 'flat'},"{'subtitle': 'Avigno-Masnago-Montello, Varese', 'title': 'Flat in Via Castoldi Mario Antonio, 2'}",False,False,False,False,False,False,False,False,False,,,,,,,,
1,20531101,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/86/ab/8c/280117976.jpg,VA1070078,4,16500.0,flat,sale,23.0,False,2,1,"Via Castoldi Mario Antonio, 2",Varese,Varese,Avigno-Masnago-Montello,it,45.8240444,8.8128815,True,https://www.idealista.it/immobile/20531101/,False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/86/ab/8c/280117976.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/55/a8/1d/280117985.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/ce/aa/b7/280117991.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/a1/aa/9f/280117987.jpg'}]}","{'commercialName': 'Dimorama Varese', 'phone1': {'phoneNumber': '0399467450', 'formattedPhone': '0399467450', 'prefix': '39', 'phoneNumberForMobileDialing': '+390399467450', 'nationalNumber': True}, 'contactName': 'DIMORAMA VARESE', 'userType': 'professional', 'contactMethod': 'all', 'micrositeShortName': 'dimorama-varese', 'professional': True}",False,717.0,{'typology': 'flat'},"{'subtitle': 'Avigno-Masnago-Montello, Varese', 'title': 'Flat in Via Castoldi Mario Antonio, 2'}",False,False,False,False,False,False,False,False,False,st,"{'hasSwimmingPool': False, 'hasTerrace': False, 'hasAirConditioning': False}",,,,,,
2,20462873,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/cc/23/b2/279108855.jpg,0119VA25316 (55595863),1,16500.0,countryHouse,sale,102.0,False,3,1,"Via Castoldi Mario Antonio, 2",Varese,Varese,Avigno-Masnago-Montello,it,45.8240444,8.8128815,True,https://www.idealista.it/immobile/20462873/,False,good,False,False,False,{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/cc/23/b2/279108855.jpg'}]},"{'commercialName': 'BENIALLASTA', 'phone1': {'phoneNumber': '03321601932', 'formattedPhone': '03321601932', 'phoneNumberForMobileDialing': '03321601932', 'nationalNumber': True}, 'contactName': 'BENIALLASTA', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.it/88/28/fb/beniallastait.gif', 'contactMethod': 'all', 'micrositeShortName': 'beniallastait', 'professional': True}",,162.0,{'typology': 'countryHouse'},"{'subtitle': 'Avigno-Masnago-Montello, Varese', 'title': 'Country house in Via Castoldi Mario Antonio, 2'}",False,False,False,False,False,False,False,False,False,,{'hasAirConditioning': False},,,,,,
3,20170111,,03-V002428,0,16500.0,countryHouse,sale,102.0,False,2,0,"Via Castoldi Mario Antonio, 2",Varese,Varese,Avigno-Masnago-Montello,it,45.8240444,8.8128815,True,https://www.idealista.it/immobile/20170111/,False,renew,False,False,False,,"{'commercialName': 'Easyre', 'phone1': {'phoneNumber': '03321603709', 'formattedPhone': '03321603709', 'phoneNumberForMobileDialing': '03321603709', 'nationalNumber': True}, 'contactName': 'Easyre Varese ', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.it/90/f0/80/easyre-milano-case-aste.gif', 'contactMethod': 'all', 'micrositeShortName': 'easyre-milano-case-aste', 'professional': True}",,162.0,"{'typology': 'countryHouse', 'subTypology': 'casalicascine'}","{'subtitle': 'Avigno-Masnago-Montello, Varese', 'title': 'Casale/cascina in Via Castoldi Mario Antonio, 2'}",False,False,False,False,False,False,False,False,False,3,,,,,,,
4,20587355,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/74/ea/c2/281141595.jpg,VA1331955,4,17250.0,flat,sale,47.0,False,2,1,Viale Belforte,Varese,Varese,Biumo Inferiore-Belforte-Giubiano,it,45.8140373,8.848661,False,https://www.idealista.it/immobile/20587355/,False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/74/ea/c2/281141595.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/a6/59/40/281141596.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/3d/eb/26/281141623.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/d8/19/f0/281141597.jpg'}]}","{'commercialName': 'Dimorama Varese', 'phone1': {'phoneNumber': '0399467450', 'formattedPhone': '0399467450', 'prefix': '39', 'phoneNumberForMobileDialing': '+390399467450', 'nationalNumber': True}, 'contactName': 'DIMORAMA VARESE', 'userType': 'professional', 'contactMethod': 'all', 'micrositeShortName': 'dimorama-varese', 'professional': True}",False,367.0,{'typology': 'flat'},"{'subtitle': 'Biumo Inferiore-Belforte-Giubiano, Varese', 'title': 'Flat in Viale Belforte'}",False,False,False,False,False,False,False,False,False,st,"{'hasSwimmingPool': False, 'hasTerrace': False, 'hasAirConditioning': False}",,,,,,
5,20387216,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/14/52/d7/277421747.jpg,03-28/01/2021DG,1,17250.0,flat,sale,50.0,False,3,1,"Viale Belforte, 122",Varese,Varese,Biumo Inferiore-Belforte-Giubiano,it,45.8160289,8.8472912,True,https://www.idealista.it/immobile/20387216/,False,good,False,False,False,{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/14/52/d7/277421747.jpg'}]},"{'commercialName': 'AstexTe', 'phone1': {'phoneNumber': '0102503215', 'formattedPhone': '0102503215', 'phoneNumberForMobileDialing': '0102503215', 'nationalNumber': True}, 'contactName': 'Astexte Varese', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.it/0b/72/06/astexteit-case-asta-immobili.gif', 'contactMethod': 'all', 'micrositeShortName': 'astexteit-case-asta-immobili', 'professional': True}",False,345.0,{'typology': 'flat'},"{'subtitle': 'Biumo Inferiore-Belforte-Giubiano, Varese', 'title': 'Flat in Viale Belforte, 122'}",False,False,False,False,False,False,False,False,False,bj,"{'hasAirConditioning': False, 'hasBoxRoom': True}",,,,,,
6,20541779,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/11/be/46/280229657.jpg,,1,17250.0,flat,sale,47.0,False,2,1,Via Tonale,Varese,Varese,Biumo Inferiore-Belforte-Giubiano,it,45.8149051,8.8477004,False,https://www.idealista.it/immobile/20541779/,False,good,False,False,False,{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/11/be/46/280229657.jpg'}]},"{'commercialName': 'ASTA VINTA', 'phone1': {'phoneNumber': '0341592671', 'formattedPhone': '0341592671', 'prefix': '39', 'phoneNumberForMobileDialing': '+390341592671', 'nationalNumber': True}, 'contactName': 'ASTA VINTA', 'userType': 'professional', 'contactMethod': 'all', 'micrositeShortName': 'asta-vinta', 'professional': True}",False,367.0,{'typology': 'flat'},"{'subtitle': 'Biumo Inferiore-Belforte-Giubiano, Varese', 'title': 'Flat in Via Tonale'}",False,False,False,False,False,False,False,False,False,st,"{'hasSwimmingPool': False, 'hasTerrace': False, 'hasAirConditioning': False}",,,,,,
7,20390981,,03-V002851,0,17250.0,flat,sale,48.0,False,2,1,"Viale Belforte, 122",Varese,Varese,Biumo Inferiore-Belforte-Giubiano,it,45.8160289,8.8472912,True,https://www.idealista.it/immobile/20390981/,False,good,False,False,False,,"{'commercialName': 'Easyre', 'phone1': {'phoneNumber': '03321603709', 'formattedPhone': '03321603709', 'phoneNumberForMobileDialing': '03321603709', 'nationalNumber': True}, 'contactName': 'Easyre Varese ', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.it/90/f0/80/easyre-milano-case-aste.gif', 'contactMethod': 'all', 'micrositeShortName': 'easyre-milano-case-aste', 'professional': True}",False,359.0,{'typology': 'flat'},"{'subtitle': 'Biumo Inferiore-Belforte-Giubiano, Varese', 'title': 'Flat in Viale Belforte, 122'}",False,False,False,False,False,False,False,False,False,bj,,,,,,,
8,19874902,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/1f/09/df/268941403.jpg,06-V011843,3,19200.0,flat,sale,61.0,False,2,1,Viale Belforte no number,Varese,Varese,Biumo Inferiore-Belforte-Giubiano,it,45.8143339,8.8501952,True,https://www.idealista.it/immobile/19874902/,False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/1f/09/df/268941403.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/8c/dd/ac/268941408.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/5f/0a/42/280285370.jpg'}]}","{'commercialName': 'Neovit Busto Arsizio', 'phone1': {'phoneNumber': '03321602703', 'formattedPhone': '03321602703', 'phoneNumberForMobileDialing': '03321602703', 'nationalNumber': True}, 'contactName': 'Varese e Novara', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.it/9f/eb/ea/neovitbustoarsizio.gif', 'contactMethod': 'all', 'micrositeShortName': 'neovitbustoarsizio', 'professional': True}",False,315.0,{'typology': 'flat'},"{'subtitle': 'Biumo Inferiore-Belforte-Giubiano, Varese', 'title': 'Flat in Viale Belforte no number'}",True,False,False,False,False,False,True,True,False,,,,,,,,
9,20571471,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/9a/01/1e/280774431.jpg,06-120/2019 1,2,21286.0,flat,sale,54.0,False,2,1,Via Gondar no number,Varese,Varese,Biumo Inferiore-Belforte-Giubiano,it,45.8221969,8.8376341,True,https://www.idealista.it/immobile/20571471/,False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/9a/01/1e/280774431.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/12/ea/27/280774433.jpg'}]}","{'commercialName': 'Neovit Busto Arsizio', 'phone1': {'phoneNumber': '03321602703', 'formattedPhone': '03321602703', 'phoneNumberForMobileDialing': '03321602703', 'nationalNumber': True}, 'contactName': 'Varese e Novara', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.it/9f/eb/ea/neovitbustoarsizio.gif', 'contactMethod': 'all', 'micrositeShortName': 'neovitbustoarsizio', 'professional': True}",False,394.0,{'typology': 'flat'},"{'subtitle': 'Biumo Inferiore-Belforte-Giubiano, Varese', 'title': 'Flat in Via Gondar no number'}",False,False,False,False,False,False,False,False,False,3,,,,,,,
10,20533955,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/e3/e2/28/280152821.jpg,VA1300039,10,21286.0,flat,sale,52.0,False,2,1,"Via Gondar, 2 A",Varese,Varese,Biumo Inferiore-Belforte-Giubiano,it,45.8214448,8.8373222,True,https://www.idealista.it/immobile/20533955/,False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/e3/e2/28/280152821.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/0c/a8/0e/280152808.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/ae/28/82/280152822.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/bc/e6/8b/280152832.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/57/55/0c/280152809.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/c7/24/0f/280152833.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/83/ef/a4/280152824.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/4e/9b/06/280152825.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/ce/6d/de/280152834.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/3c/43/0f/280152835.jpg'}]}","{'commercialName': 'Dimorama Varese', 'phone1': {'phoneNumber': '0399467450', 'formattedPhone': '0399467450', 'prefix': '39', 'phoneNumberForMobileDialing': '+390399467450', 'nationalNumber': True}, 'contactName': 'DIMORAMA VARESE', 'userType': 'professional', 'contactMethod': 'all', 'micrositeShortName': 'dimorama-varese', 'professional': True}",False,409.0,{'typology': 'flat'},"{'subtitle': 'Biumo Inferiore-Belforte-Giubiano, Varese', 'title': 'Flat in Via Gondar, 2 A'}",False,False,False,False,False,False,False,False,False,st,"{'hasSwimmingPool': False, 'hasTerrace': False, 'hasAirConditioning': False}",,,,,,
11,18521488,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/dc/45/da/238059864.jpg,01-SFVA22,10,22000.0,flat,sale,45.0,False,2,1,"Via Salvore, 16",Varese,Varese,Biumo Inferiore-Belforte-Giubiano,it,45.8138976,8.8386985,True,https://www.idealista.it/immobile/18521488/,False,renew,False,False,False,"{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/dc/45/da/238059864.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/3d/6e/b1/238059823.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/d0/3c/78/238059854.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/0b/5c/58/238059855.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/87/a8/b3/238059848.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/5b/f7/89/238059849.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/15/8a/12/238059841.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/73/90/e2/238059842.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/bb/a0/4c/238059843.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/18/e3/1d/238059865.jpg'}]}","{'commercialName': 'F&T Servizi Immobiliari', 'phone1': {'phoneNumber': '0332772277', 'formattedPhone': '0332772277', 'prefix': '39', 'phoneNumberForMobileDialing': '+390332772277', 'nationalNumber': True}, 'contactName': 'F&T Servizi Immobiliari', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.it/fa/f2/6b/ft-servizi-immobiliari.gif', 'contactMethod': 'all', 'micrositeShortName': 'ft-servizi-immobiliari', 'professional': True}",False,489.0,{'typology': 'flat'},"{'subtitle': 'Biumo Inferiore-Belforte-Giubiano, Varese', 'title': 'Flat in Via Salvore, 16'}",False,False,False,False,False,False,False,False,False,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,,,
12,20547703,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/0c/69/d5/280309070.jpg,08-253/2016 1,4,22000.0,studio,sale,102.0,False,1,1,"Via Castoldi Mario Antonio, 2",Varese,Varese,Avigno-Masnago-Montello,it,45.8240444,8.8128815,True,https://www.idealista.it/immobile/20547703/,False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/0c/69/d5/280309070.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/6d/f1/fa/280309082.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/46/6a/6e/280309093.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/9d/00/61/280309100.jpg'}]}","{'commercialName': 'Neovit Gavirate', 'phone1': {'phoneNumber': '03321603874', 'formattedPhone': '03321603874', 'phoneNumberForMobileDialing': '03321603874', 'nationalNumber': True}, 'contactName': 'S.O.S.', 'userType': 'professional', 'contactMethod': 'all', 'micrositeShortName': 'neovit-gavirate-aste', 'professional': True}",False,216.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Avigno-Masnago-Montello, Varese', 'title': 'Studio apartment in Via Castoldi Mario Antonio, 2'}",False,False,False,False,False,False,False,False,False,,,,,,,,
13,18430673,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/a6/74/32/235907444.jpg,01-20/03/2020QA,2,25728.0,flat,sale,88.0,False,3,1,"Via Rovereto, 15",Varese,Varese,Valle Olona-San Fermo,it,45.8294499,8.8497139,True,https://www.idealista.it/immobile/18430673/,False,,False,False,False,"{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/a6/74/32/235907444.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/49/64/80/235907437.jpg'}]}","{'commercialName': 'AstexTe', 'phone1': {'phoneNumber': '0102503215', 'formattedPhone': '0102503215', 'phoneNumberForMobileDialing': '0102503215', 'nationalNumber': True}, 'contactName': 'AstexTe', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.it/0b/72/06/astexteit-case-asta-immobili.gif', 'contactMethod': 'all', 'micrositeShortName': 'astexteit-case-asta-immobili', 'professional': True}",,292.0,{'typology': 'flat'},"{'subtitle': 'Valle Olona-San Fermo, Varese', 'title': 'Flat in Via Rovereto, 15'}",True,False,False,False,False,False,False,False,False,4,,,,,,,
14,20305288,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/3a/6d/d0/275748884.jpg,06-279/2005 2,2,26880.0,flat,sale,56.0,False,2,1,Via Magenta no number,Varese,Varese,Bosto-Cartabbia-Capolago,it,45.8134776,8.8322222,True,https://www.idealista.it/immobile/20305288/,False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/3a/6d/d0/275748884.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/5f/0c/ec/275748974.jpg'}]}","{'commercialName': 'Neovit Busto Arsizio', 'phone1': {'phoneNumber': '03321602703', 'formattedPhone': '03321602703', 'phoneNumberForMobileDialing': '03321602703', 'nationalNumber': True}, 'contactName': 'Varese e Novara', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.it/9f/eb/ea/neovitbustoarsizio.gif', 'contactMethod': 'all', 'micrositeShortName': 'neovitbustoarsizio', 'professional': True}",False,480.0,{'typology': 'flat'},"{'subtitle': 'Bosto-Cartabbia-Capolago, Varese', 'title': 'Flat in Via Magenta no number'}",True,False,False,False,False,False,False,False,False,5,,,,,,,
15,20587306,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/6f/2c/6f/281141006.jpg,VA1328853,4,26880.0,flat,sale,60.0,False,3,1,"Via Magenta, 48",Varese,Varese,Bosto-Cartabbia-Capolago,it,45.8120141,8.8337141,True,https://www.idealista.it/immobile/20587306/,False,good,False,False,False,"{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/6f/2c/6f/281141006.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/6e/f6/17/281141014.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/3a/23/77/281141016.jpg'}, {'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/1f/b1/6c/281141008.jpg'}]}","{'commercialName': 'Dimorama Varese', 'phone1': {'phoneNumber': '0399467450', 'formattedPhone': '0399467450', 'prefix': '39', 'phoneNumberForMobileDialing': '+390399467450', 'nationalNumber': True}, 'contactName': 'DIMORAMA VARESE', 'userType': 'professional', 'contactMethod': 'all', 'micrositeShortName': 'dimorama-varese', 'professional': True}",False,448.0,{'typology': 'flat'},"{'subtitle': 'Bosto-Cartabbia-Capolago, Varese', 'title': 'Flat in Via Magenta, 48'}",False,False,False,False,False,False,False,False,False,st,"{'hasSwimmingPool': False, 'hasTerrace': False, 'hasAirConditioning': False}",,,,,,
16,20541590,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/55/a5/d4/280228050.jpg,,1,26880.0,flat,sale,60.0,False,2,1,"Via Magenta, 48",Varese,Varese,Bosto-Cartabbia-Capolago,it,45.8120141,8.8337141,True,https://www.idealista.it/immobile/20541590/,False,good,False,False,False,{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/55/a5/d4/280228050.jpg'}]},"{'commercialName': 'ASTA VINTA', 'phone1': {'phoneNumber': '0341592671', 'formattedPhone': '0341592671', 'prefix': '39', 'phoneNumberForMobileDialing': '+390341592671', 'nationalNumber': True}, 'contactName': 'ASTA VINTA', 'userType': 'professional', 'contactMethod': 'all', 'micrositeShortName': 'asta-vinta', 'professional': True}",False,448.0,{'typology': 'flat'},"{'subtitle': 'Bosto-Cartabbia-Capolago, Varese', 'title': 'Flat in Via Magenta, 48'}",False,False,False,False,False,False,False,False,False,5,"{'hasSwimmingPool': False, 'hasTerrace': False, 'hasAirConditioning': False}",,,,,,
17,20290818,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/6f/69/3b/275458928.jpg,03-14/01/2021SY,1,26880.0,flat,sale,70.0,False,4,1,"Via Magenta, 48",Varese,Varese,Bosto-Cartabbia-Capolago,it,45.8120141,8.8337141,True,https://www.idealista.it/immobile/20290818/,False,good,False,False,False,{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/6f/69/3b/275458928.jpg'}]},"{'commercialName': 'AstexTe', 'phone1': {'phoneNumber': '0102503215', 'formattedPhone': '0102503215', 'phoneNumberForMobileDialing': '0102503215', 'nationalNumber': True}, 'contactName': 'Astexte Varese', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.it/0b/72/06/astexteit-case-asta-immobili.gif', 'contactMethod': 'all', 'micrositeShortName': 'astexteit-case-asta-immobili', 'professional': True}",False,384.0,{'typology': 'flat'},"{'subtitle': 'Bosto-Cartabbia-Capolago, Varese', 'title': 'Flat in Via Magenta, 48'}",False,False,False,False,False,False,False,False,False,5,"{'hasTerrace': True, 'hasAirConditioning': False, 'hasBoxRoom': True}",,,,,,
18,20279928,https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/52/81/9f/275258408.jpg,0114MI27905 (55575188),1,26880.0,flat,sale,56.0,False,2,1,"Via Magenta, 48",Varese,Varese,Bosto-Cartabbia-Capolago,it,45.8120141,8.8337141,True,https://www.idealista.it/immobile/20279928/,False,good,False,False,False,{'images': [{'url': 'https://img3.idealista.it/blur/WEB_LISTING-M/0/id.pro.it.image.master/52/81/9f/275258408.jpg'}]},"{'commercialName': 'BENIALLASTA', 'phone1': {'phoneNumber': '03321601932', 'formattedPhone': '03321601932', 'phoneNumberForMobileDialing': '03321601932', 'nationalNumber': True}, 'contactName': 'BENIALLASTA', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.it/88/28/fb/beniallastait.gif', 'contactMethod': 'all', 'micrositeShortName': 'beniallastait', 'professional': True}",,480.0,{'typology': 'flat'},"{'subtitle': 'Bosto-Cartabbia-Capolago, Varese', 'title': 'Flat in Via Magenta, 48'}",False,False,False,False,False,False,False,False,False,,"{'hasAirConditioning': False, 'hasBoxRoom': True}",,,,,,
19,20321167,,01-279/2005 2,0,26880.0,flat,sale,63.0,False,4,1,"Via Magenta, 48",Varese,Varese,Bosto-Cartabbia-Capolago,it,45.8120141,8.8337141,True,https://www.idealista.it/immobile/20321167/,False,good,False,False,False,,"{'commercialName': ""case all'asta lombardia"", 'phone1': {'phoneNumber': '0392403582', 'formattedPhone': '0392403582', 'phoneNumberForMobileDialing': '0392403582', 'nationalNumber': True}, 'contactName': 'Gianluca Farina', 'userType': 'professional', 'agencyLogo': 'https://st3.idealista.it/43/4c/94/caseallastalombardia.gif', 'contactMethod': 'all', 'micrositeShortName': 'caseallastalombardia', 'professional': True}",False,427.0,{'typology': 'flat'},"{'subtitle': 'Bosto-Cartabbia-Capolago, Varese', 'title': 'Flat in Via Magenta, 48'}",False,False,False,False,False,False,False,False,False,,"{'hasAirConditioning': False, 'hasBoxRoom': True}",,,,,,
20,20547546,,08-279/2005 2,0,26880.0,studio,sale,11.0,False,1,1,Bosto-Cartabbia-Capolago,Varese,Varese,Bosto-Cartabbia-Capolago,it,45.8103141,8.8355141,False,https://www.idealista.it/immobile/20547546/,False,good,False,False,False,,"{'commercialName': 'Neovit Gavirate', 'phone1': {'phoneNumber': '03321603874', 'formattedPhone': '03321603874', 'phoneNumberForMobileDialing': '03321603874', 'nationalNumber': True}, 'contactName': 'S.O.S.', 'userType': 'professional', 'contactMethod': 'all', 'micrositeShortName': 'neovit-gavirate-aste', 'professional': True}",False,2444.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Bosto-Cartabbia-Capolago, Varese', 'title': 'Studio apartment'}",False,False,False,False,False,False,False,False,False,,,,,,,,
